id,prob
E10559,0.46959436
E4849,0.59704703
E3964,0.8861853
E542,0.5434738
E331,0.70027626
E10471,0.8438715
E9186,0.71876395
E5576,0.48328
E9705,0.6932373
E7309,0.8651639
E476,0.8464114
E5217,0.35211468
E7653,0.49031723
E1530,0.5447459
E10379,0.68607986
E1516,0.79240197
E9418,0.691579
E9388,0.46337676
E10737,0.8550605
E5290,0.872846
E6010,0.53356993
E4307,0.497362
E4548,0.45028448
E3030,0.3222573
E68,0.8589203
E5739,0.87260675
E2394,0.66532403
E3629,0.76509494
E8652,0.9972247
E5779,0.48548838
E10269,0.814947
E7456,0.56633186
E9199,0.28392786
E1606,0.8976297
E9077,0.7359909
E9576,0.4814768
E2810,0.8579659
E1091,0.99568343
E2755,0.48832664
E1405,0.47192657
E2213,0.51977354
E1321,0.40339622
E10797,0.61555696
E7340,0.49110225
E9659,0.9141234
E1678,0.813763
E9591,0.5066025
E6377,0.9371314
E10130,0.698002
E5582,0.4640362
E9510,0.3214729
E4237,0.46293202
E10470,0.8144985
E7528,0.9136535
E2567,0.5986365
E6083,0.38756862
E6735,0.9024715
E6800,0.7730628
E2293,0.47605917
E1633,0.4430049
E10659,0.9271947
E543,0.46041074
E7177,0.48159462
E4126,0.461532
E2850,0.4344489
E2078,0.5877604
E5746,0.535835
E2445,0.9286384
E2958,0.6270019
E3497,0.8325406
E5069,0.95771813
E8995,0.5418634
E8220,0.9918544
E4354,0.90831345
E7578,0.3620785
E2122,0.8452102
E6661,0.43816337
E2582,0.5821357
E1836,0.53150916
E7881,0.89336145
E6685,0.4735736
E113,0.45826626
E1161,0.5296421
E8062,0.53164417
E5637,0.45572934
E4470,0.9107523
E6905,0.7970577
E7553,0.484918
E7773,0.585858
E1991,0.8813637
E3997,0.7972917
E5326,0.5868593
E3076,0.74792945
E2018,0.4397469
E594,0.30538985
E2971,0.4663398
E6692,0.84942096
E3383,0.94448334
E8755,0.7607863
E1494,0.81798637
E7725,0.51808125
E8265,0.44193083
E8021,0.5082336
E7110,0.8988734
E8495,0.999373
E6551,0.4287469
E10716,0.51170063
E9434,0.3863849
E2128,0.9458286
E8123,0.5247348
E1658,0.96784914
E7504,0.4047619
E8552,0.48112983
E798,0.77648765
E5976,0.69421756
E6501,0.4592926
E8648,0.61550534
E7213,0.6004191
E6667,0.42984468
E6701,0.37541065
E4011,0.8616253
E6880,0.425736
E2679,0.547369
E10280,0.42426422
E6213,0.96448267
E7717,0.61852753
